ENSEMBLE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name,Fold_Change
ENSMUSG00000037536.13,8876.473156,0.1709178281,0.02733371304,6.253004407,4.03E-10,1.15E-08,Fbxo34,1.125774463
ENSMUSG00000020184.14,9737.157456,0.1708607851,0.03532621724,4.836656694,1.32E-06,1.87E-05,Mdm2,1.125729952
ENSMUSG00000026977.17,16943.60438,0.1707354272,0.03680734334,4.638624027,3.51E-06,4.41E-05,7-Mar,1.12563214
ENSMUSG00000036097.7,5119.527377,0.170722972,0.03553806743,4.803946425,1.56E-06,2.16E-05,Fam178a,1.125622422
ENSMUSG00000053600.7,1435.680667,0.1707139004,0.0587252068,2.906995305,0.003649186749,0.018563363,Zfp472,1.125615344
ENSMUSG00000040433.16,7291.588738,0.1703965745,0.03945678284,4.318562291,1.57E-05,0.0001682310824,Zbtb38,1.125367788
ENSMUSG00000040928.15,5022.553477,0.1703817145,0.03441880358,4.950250934,7.41E-07,1.11E-05,S100pbp,1.125356197
ENSMUSG00000063568.11,993.853867,0.1701520551,0.05943525529,2.862813565,0.004198975527,0.02079977183,Jazf1,1.125177068
ENSMUSG00000029657.15,6072.744126,0.1700726848,0.03831508677,4.438791587,9.05E-06,0.0001028922288,Hsph1,1.125115168
ENSMUSG00000040855.15,10708.463,0.1699915648,0.03714788156,4.576076958,4.74E-06,5.75E-05,Reps2,1.125051907
ENSMUSG00000031590.8,7540.118159,0.1696115032,0.05660677688,2.996310911,0.002732676569,0.0146327245,Frg1,1.124755564
ENSMUSG00000046404.5,2890.951888,0.1692177402,0.05404326295,3.131153282,0.001741212533,0.01000871287,Yod1,1.124448619
ENSMUSG00000033985.17,745.2651221,0.1692061454,0.06298600323,2.686408674,0.007222468949,0.03232051228,Tesk2,1.124439582
ENSMUSG00000041685.15,25843.6787,0.1691822127,0.0397622723,4.254842665,2.09E-05,0.0002158914981,Fcho2,1.124420929
ENSMUSG00000053279.6,56246.21711,0.1690606463,0.0593649383,2.847819793,0.004401984287,0.02157989261,Aldh1a1,1.124326186
ENSMUSG00000032114.9,1806.889207,0.1690003102,0.04231868292,3.993515358,6.51E-05,0.0005922875703,Slc37a4,1.124279165
ENSMUSG00000022884.14,46934.66096,0.1689641398,0.03915982959,4.314731233,1.6E-05,0.0001707645713,Eif4a2,1.124250979
ENSMUSG00000015597.16,3324.371955,0.1688272681,0.03683829468,4.582928431,4.59E-06,5.6E-05,Zfp318,1.124144323
ENSMUSG00000062116.10,1952.030917,0.1687923386,0.03811036957,4.429039669,9.47E-06,0.0001070546784,Zfp954,1.124117107
ENSMUSG00000020677.7,3759.370325,0.1687430055,0.03920552363,4.304062026,1.68E-05,0.000178178597,Ddx52,1.124078668
ENSMUSG00000022684.14,3558.700255,0.1685329255,0.03804643107,4.429664513,9.44E-06,0.0001067991966,Bfar,1.123914996
ENSMUSG00000021731.9,1488.637418,0.1684595511,0.0459669938,3.664793739,0.0002475379949,0.001874072057,Mrps30,1.123857836
ENSMUSG00000022681.14,2911.719907,0.1684375073,0.03570723393,4.717181611,2.39E-06,3.15E-05,Ntan1,1.123840664
ENSMUSG00000038250.9,5386.155623,0.1683882738,0.02756567233,6.108622051,1E-09,2.7E-08,Usp38,1.123802312
ENSMUSG00000032449.13,9440.56156,0.1682127869,0.03170504652,5.305552441,1.12E-07,1.99E-06,Slc25a36,1.123665623
ENSMUSG00000021400.6,5275.7765,0.168142675,0.03467596298,4.848969156,1.24E-06,1.76E-05,Wrnip1,1.123611017
ENSMUSG00000068877.12,1052.912471,0.1680960199,0.06023882778,2.790492879,0.005262785795,0.024959585,Selenbp2,1.123574681
ENSMUSG00000025645.8,7408.828674,0.1680642644,0.03771241231,4.456470805,8.33E-06,9.56E-05,Ccdc51,1.12354995
ENSMUSG00000037234.17,16998.83917,0.1679166369,0.03788575143,4.432184412,9.33E-06,0.0001057773983,Hook3,1.123434986
ENSMUSG00000059436.12,7990.323192,0.1678394091,0.0292410178,5.739862075,9.48E-09,2.1E-07,Max,1.12337485
ENSMUSG00000090100.7,1366.573612,0.1678280512,0.05369634863,3.125502115,0.001775017937,0.01018258873,Ttbk2,1.123366006
ENSMUSG00000021756.12,18744.03507,0.1677817976,0.03922182749,4.277765938,1.89E-05,0.000197988566,Il6st,1.123329991
ENSMUSG00000026113.17,2580.535698,0.1677667595,0.04461502298,3.760319916,0.0001696961999,0.001362298866,Inpp4a,1.123318281
ENSMUSG00000025147.7,5058.03778,0.1677347378,0.04260178956,3.937269762,8.24E-05,0.0007269457838,Mob2,1.123293349
ENSMUSG00000024055.14,3911.67495,0.1676778645,0.0345052923,4.859482513,1.18E-06,1.68E-05,Cyp4f13,1.123249068
ENSMUSG00000046949.15,3379.631741,0.1676534347,0.03803190103,4.40823178,1.04E-05,0.0001167461465,Nqo2,1.123230047
ENSMUSG00000052748.14,2438.510681,0.1673734333,0.0447941937,3.736498405,0.000186600632,0.001473298611,Swt1,1.12301207
ENSMUSG00000013646.17,13065.80303,0.1673622899,0.0386264133,4.33284573,1.47E-05,0.0001589740774,Sh3bp5l,1.123003396
ENSMUSG00000041488.16,4490.967548,0.167247866,0.03591969649,4.656160335,3.22E-06,4.07E-05,Stx3,1.122914331
ENSMUSG00000052675.11,481.6611742,0.1670061833,0.06251162466,2.671602029,0.007549011937,0.0335446501,Zfp112,1.122726234
ENSMUSG00000044134.9,2375.787952,0.1669948681,0.04851351384,3.442234026,0.0005769308979,0.003909549068,Fam109a,1.122717428
ENSMUSG00000031641.14,3322.500868,0.1669921838,0.03819103173,4.372549687,1.23E-05,0.0001354122442,Cbr4,1.122715339
ENSMUSG00000021012.15,10742.31345,0.1669871813,0.03101066157,5.384831308,7.25E-08,1.36E-06,Zc3h14,1.122711446
ENSMUSG00000032475.15,7198.883185,0.1669749389,0.03365567625,4.961271248,7E-07,1.05E-05,Nck1,1.122701919
ENSMUSG00000043241.14,6375.167094,0.1667629408,0.03752825077,4.443664104,8.84E-06,0.0001007940496,Upf2,1.122536955
ENSMUSG00000059486.11,5834.353628,0.1667563112,0.03410691639,4.88922274,1.01E-06,1.47E-05,Kbtbd2,1.122531797
ENSMUSG00000042622.13,2345.352273,0.1667329416,0.0497231044,3.353228717,0.0007987467205,0.005164502519,Maff,1.122513613
ENSMUSG00000059237.6,1014.37543,0.1665381154,0.05833970668,2.854627232,0.004308736912,0.02123503108,Ppp1r2-ps4,1.122362036
ENSMUSG00000028618.11,37145.01458,0.1662945617,0.03498377096,4.753477317,2E-06,2.69E-05,Tmem59,1.122172576
ENSMUSG00000068335.6,1385.70642,0.1661864684,0.05908138003,2.812839989,0.004910608025,0.0235550608,Dok1,1.122088501
ENSMUSG00000037148.8,7310.613284,0.1661288612,0.02779197791,5.977583235,2.26E-09,5.7E-08,Arhgap10,1.122043697
ENSMUSG00000026748.13,18687.75972,0.1660418512,0.0221313973,7.502547129,6.26E-14,3.23E-12,Plxdc2,1.121976028
ENSMUSG00000048271.14,8512.392552,0.1658264465,0.03776207166,4.391349287,1.13E-05,0.0001251841114,Rbm33,1.121808521
ENSMUSG00000028245.15,5845.10493,0.1655748044,0.02610320194,6.34308407,2.25E-10,6.71E-09,Nsmaf,1.121612867
ENSMUSG00000000787.12,59342.52884,0.1652445038,0.04062839159,4.067217464,4.76E-05,0.0004465382696,Ddx3x,1.121356106
ENSMUSG00000061461.11,3356.34107,0.1652204298,0.04462155408,3.702704516,0.0002133132774,0.001646287888,Smim20,1.121337394
ENSMUSG00000079020.9,5406.9113,0.1651197363,0.04718102174,3.499706666,0.0004657703965,0.003246115172,Slc45a4,1.121259133
ENSMUSG00000030269.14,4550.664285,0.1649792732,0.04009074852,4.115145745,3.87E-05,0.0003724101643,Mtmr14,1.121149971
ENSMUSG00000021000.15,21185.11812,0.1648759037,0.02834905826,5.815921721,6.03E-09,1.4E-07,Mia2,1.121069643
ENSMUSG00000107023.2,757.6499524,0.1648620707,0.05943524784,2.773809763,0.005540406629,0.02599537926,Gm42715,1.121058894
ENSMUSG00000020315.18,29990.14044,0.1648361059,0.03213473749,5.129530183,2.9E-07,4.72E-06,Sptbn1,1.121038718
ENSMUSG00000050931.7,8306.926183,0.1646488639,0.04527879998,3.63633453,0.000276545146,0.002059880051,Sgms2,1.120893232
ENSMUSG00000022433.18,11993.45426,0.1643920232,0.03689511348,4.455658424,8.36E-06,9.6E-05,Csnk1e,1.120693699
ENSMUSG00000030287.15,11292.73231,0.164366671,0.03135492947,5.24213174,1.59E-07,2.71E-06,Itpr2,1.120674005
ENSMUSG00000058922.7,6705.547896,0.1642758206,0.04739862393,3.465835229,0.0005285871135,0.003632772818,Gm10052,1.120603435
ENSMUSG00000038178.16,5553.238474,0.1641384988,0.04825237402,3.401666802,0.0006697624201,0.004437400084,Slc43a2,1.120496777
ENSMUSG00000021022.8,3304.717053,0.1641003625,0.04192669186,3.913983078,9.08E-05,0.0007901573752,Ppp2r3c,1.120467158
ENSMUSG00000057738.13,66091.24543,0.1639681709,0.02446955821,6.700904427,2.07E-11,7.43E-10,Sptan1,1.120364496
ENSMUSG00000039100.9,15779.67243,0.1639615212,0.03062654603,5.353575328,8.62E-08,1.57E-06,6-Mar,1.120359332
ENSMUSG00000025584.17,2243.87399,0.1639236302,0.04931491439,3.324017332,0.0008873068113,0.005664780247,Pde8a,1.120329907
ENSMUSG00000054474.15,1627.197586,0.1638834467,0.04931135277,3.323442523,0.0008891374339,0.005673216255,Thnsl2,1.120298703
ENSMUSG00000034462.9,13603.99486,0.1638270901,0.05873842955,2.789095509,0.005285547518,0.02504088545,Pkd2,1.120254941
ENSMUSG00000057113.13,19013.93168,0.1636003128,0.04363415048,3.749363996,0.0001772836099,0.001411742713,Npm1,1.120078862
ENSMUSG00000021112.8,7761.491493,0.1635960373,0.03963679574,4.127377964,3.67E-05,0.0003552982291,Mpp5,1.120075543
ENSMUSG00000071074.9,7653.803395,0.1634476567,0.0371466738,4.400061701,1.08E-05,0.0001206832887,Yipf3,1.119960349
ENSMUSG00000047117.12,1830.951409,0.1633181275,0.06113743666,2.67132769,0.007555185077,0.0335533344,Ankdd1b,1.119859801
ENSMUSG00000027712.13,27959.43494,0.163248414,0.03120371201,5.231698521,1.68E-07,2.85E-06,Anxa5,1.119805689
ENSMUSG00000071359.13,3035.656191,0.1632283323,0.03458158634,4.720093827,2.36E-06,3.11E-05,Tbpl1,1.119790101
ENSMUSG00000029231.15,6270.125851,0.1627758666,0.04163218691,3.90985626,9.24E-05,0.0008017072392,Pdgfra,1.119438962
ENSMUSG00000031273.16,6156.912497,0.1627231167,0.04904447695,3.317868328,0.0009070723371,0.005769477231,Col4a6,1.119398032
ENSMUSG00000038024.17,11467.55264,0.162672195,0.03653264145,4.452790397,8.48E-06,9.71E-05,Dennd4c,1.119358522
ENSMUSG00000029270.10,1340.398941,0.1626556651,0.05616378513,2.896095138,0.003778378325,0.01910280179,Fam69a,1.119345697
ENSMUSG00000041959.14,105578.5046,0.1625175412,0.05141948872,3.160621493,0.001574329335,0.009149095441,S100a10,1.119238536
ENSMUSG00000033186.8,5457.392572,0.1624613621,0.04231333571,3.839483685,0.0001232933219,0.001032743799,Mzt1,1.119194953
ENSMUSG00000005514.14,26721.57717,0.1624585854,0.03374618662,4.81413166,1.48E-06,2.06E-05,Por,1.119192799
ENSMUSG00000028369.15,15937.58443,0.1622930103,0.04436641352,3.658015094,0.0002541760809,0.001913922697,Svep1,1.119064359
ENSMUSG00000037795.14,1965.47885,0.1622227736,0.05207163676,3.115376887,0.001837100182,0.01048474107,N4bp2,1.119009879
ENSMUSG00000097803.1,1856.82738,0.162180979,0.06189237788,2.620370787,0.008783420863,0.03781708217,Rpl31-ps16,1.118977462
ENSMUSG00000038069.6,4064.673921,0.1621665822,0.03636527738,4.459379768,8.22E-06,9.45E-05,Cdkn2aip,1.118966296
ENSMUSG00000066568.12,17884.48912,0.1620432611,0.02412698189,6.716267367,1.86E-11,6.73E-10,Lsm14a,1.118870651
ENSMUSG00000031274.16,12100.63966,0.1620387829,0.04411038944,3.67348339,0.0002392662369,0.001818243869,Col4a5,1.118867178
ENSMUSG00000025858.12,7880.206949,0.1620299035,0.03704175616,4.374250042,1.22E-05,0.000134603587,Get4,1.118860292
ENSMUSG00000005718.7,1503.402818,0.1619598989,0.05303869397,3.05361778,0.002260999488,0.01250368072,Tfap4,1.118806002
ENSMUSG00000061330.7,7499.861437,0.1619435421,0.0603380562,2.683937009,0.007276081368,0.0325212375,Gm11361,1.118793318
ENSMUSG00000020841.5,56141.45302,0.161902499,0.03101226324,5.22059605,1.78E-07,3.02E-06,Cpd,1.11876149
ENSMUSG00000037007.17,2255.982811,0.1618578527,0.0394233353,4.105635696,4.03E-05,0.0003859020451,Zfp113,1.118726869
ENSMUSG00000044367.7,5425.041338,0.1618338316,0.0343161676,4.715964601,2.41E-06,3.16E-05,Slc16a13,1.118708242
ENSMUSG00000018012.11,2623.14674,0.1616327729,0.05267669901,3.06839221,0.002152139533,0.01198795523,Rac3,1.118552346
ENSMUSG00000016933.17,10129.65881,0.1613868983,0.03364084248,4.797350079,1.61E-06,2.22E-05,Plcg1,1.11836173
ENSMUSG00000045629.7,14366.38753,0.1613030117,0.02847838257,5.664051015,1.48E-08,3.13E-07,Sh3tc2,1.118296704
ENSMUSG00000034165.16,4812.27991,0.161213869,0.03489960482,4.619360872,3.85E-06,4.8E-05,Ccnd3,1.118227608
ENSMUSG00000025408.15,1185.503669,0.1610045783,0.0508488444,3.166337016,0.001543718271,0.009008796964,Ddit3,1.118065399
ENSMUSG00000047141.5,5088.930618,0.1609916761,0.04750526962,3.388922479,0.0007016784459,0.004621370811,Zfp654,1.1180554
ENSMUSG00000031256.11,4412.63611,0.1609265655,0.03946083794,4.078133509,4.54E-05,0.0004280695476,Cstf2,1.118004942
ENSMUSG00000067336.6,13309.00908,0.1606208734,0.03972278356,4.043545265,5.26E-05,0.0004898004422,Bmpr2,1.117768073
ENSMUSG00000078786.9,2665.429057,0.1605711733,0.0396134149,4.053454461,5.05E-05,0.0004714680852,BC024978,1.117729568
ENSMUSG00000029053.16,5344.835697,0.1605385553,0.03743461817,4.288505216,1.8E-05,0.0001896780329,Prkcz,1.117704297
ENSMUSG00000026335.16,26951.66205,0.160434442,0.03214804672,4.990488021,6.02E-07,9.15E-06,Pam,1.11762364
ENSMUSG00000022751.8,2182.094118,0.1604061994,0.03870485833,4.14434276,3.41E-05,0.0003330322468,Nit2,1.117601761
ENSMUSG00000000861.15,1231.64606,0.1603982368,0.06039159408,2.655969581,0.00790807473,0.03473286282,Bcl11a,1.117595593
ENSMUSG00000003752.9,6645.73218,0.1601616686,0.04224087354,3.791627756,0.0001496631249,0.001224621405,Itpkc,1.117412348
ENSMUSG00000021417.14,4296.129296,0.1601194056,0.03385923192,4.728973355,2.26E-06,3E-05,Eci2,1.117379615
ENSMUSG00000047881.14,6361.488594,0.1600184987,0.03670196713,4.359943382,1.3E-05,0.0001425999985,Rell1,1.117301464
ENSMUSG00000060739.7,14005.51281,0.1599039839,0.03349063336,4.774588231,1.8E-06,2.45E-05,Nsa2,1.117212781
ENSMUSG00000026566.15,4192.073551,0.1598557824,0.0391653701,4.081559345,4.47E-05,0.0004225224865,Mpzl1,1.117175455
ENSMUSG00000007659.18,12109.54147,0.1594230189,0.02871835245,5.551259221,2.84E-08,5.74E-07,Bcl2l1,1.116840388
ENSMUSG00000021371.4,6696.777847,0.1593628854,0.0327725152,4.862699259,1.16E-06,1.65E-05,Mcur1,1.116793837
ENSMUSG00000094935.1,1363.377937,0.1593171357,0.05109095887,3.118303888,0.001818951491,0.01039714166,Gm9726,1.116758423
ENSMUSG00000071267.11,2722.207002,0.1593010049,0.05145628814,3.095851074,0.001962489001,0.01109239523,Zfp942,1.116745936
ENSMUSG00000039682.12,1607.35087,0.1592369242,0.04782724766,3.329418523,0.0008702752271,0.005570411472,Lap3,1.116696335
ENSMUSG00000018377.10,15764.50807,0.1591887086,0.02548893098,6.245405456,4.23E-10,1.21E-08,Vezf1,1.116659015
ENSMUSG00000027244.14,8800.976347,0.1591260896,0.02959686888,5.376450131,7.6E-08,1.41E-06,Atg13,1.116610548
ENSMUSG00000039219.17,6797.963369,0.1590395722,0.04630695765,3.434463854,0.0005937272493,0.00399783525,Arid4b,1.116543588
ENSMUSG00000025878.16,4058.139534,0.1590305247,0.037301376,4.263395664,2.01E-05,0.0002089490139,Uimc1,1.116536586
ENSMUSG00000025650.12,22490.27663,0.1590000435,0.04731974793,3.360120256,0.0007790855259,0.005056453423,Col7a1,1.116512996
ENSMUSG00000040713.12,3926.987409,0.158992538,0.04024926048,3.950197745,7.81E-05,0.0006939962885,Creg1,1.116507187
ENSMUSG00000044224.16,7991.77427,0.1589833939,0.04424702408,3.593086704,0.0003267837912,0.00238254897,Dnajc21,1.11650011
ENSMUSG00000038876.12,1588.722124,0.1589237833,0.04821847089,3.295910889,0.000981031274,0.006160585232,Rnf146,1.116453979
ENSMUSG00000036792.12,2296.180674,0.158904909,0.04664558249,3.406644328,0.0006576676855,0.004367773285,Mbd5,1.116439373
ENSMUSG00000036282.14,4459.818363,0.1588817652,0.03689233378,4.306633626,1.66E-05,0.0001764572307,Naa30,1.116421463
ENSMUSG00000003476.16,2.468724795,0.1587440479,0.04531525662,3.503103805,0.000459870212,NA,Crhr2,1.116314896
ENSMUSG00000067869.4,1454.987748,0.1587205852,0.05203619501,3.050195833,0.002286921955,0.01261260101,Tcea1-ps1,1.116296742
ENSMUSG00000034297.14,10277.88753,0.1585412554,0.03722602519,4.258882182,2.05E-05,0.0002128158845,Med13,1.116157992
ENSMUSG00000039768.16,12094.14622,0.1584904134,0.03325638007,4.765714522,1.88E-06,2.55E-05,Dnajc11,1.116118659
ENSMUSG00000045867.9,891.0833895,0.1584033706,0.05769593248,2.745485926,0.006042135902,0.02795366072,Cradd,1.116051321
ENSMUSG00000032745.17,10902.89188,0.1582223307,0.03454018808,4.580818446,4.63E-06,5.65E-05,Gpbp1,1.11591128
ENSMUSG00000028577.13,4631.078941,0.1581801913,0.02947567697,5.366465085,8.03E-08,1.48E-06,Plaa,1.115878686
ENSMUSG00000030002.15,18156.41746,0.1581514326,0.03279297559,4.822722846,1.42E-06,1.98E-05,Dusp11,1.115856442
ENSMUSG00000022849.4,1687.6618,0.1581332371,0.0432789021,3.653818129,0.0002583693121,0.001938291799,Hspbap1,1.115842369
ENSMUSG00000026509.15,47182.67462,0.158106446,0.02410390815,6.559369752,5.4E-11,1.79E-09,Capn2,1.115821648
ENSMUSG00000009073.16,11933.81844,0.1580344589,0.03591240944,4.400552939,1.08E-05,0.0001204727323,Nf2,1.115765972
ENSMUSG00000030930.14,9102.214725,0.1577816086,0.03831579971,4.117925498,3.82E-05,0.0003684250429,Chst15,1.115570437
ENSMUSG00000037075.6,6827.939782,0.1576608132,0.02814763408,5.601210131,2.13E-08,4.41E-07,Rnf139,1.115477036
ENSMUSG00000027810.14,6675.975165,0.1574920735,0.03271632569,4.813868005,1.48E-06,2.06E-05,Eif2a,1.115346576
ENSMUSG00000037316.9,2098.420188,0.1574433057,0.04901541182,3.21211839,0.001317600658,0.00789545997,Bag4,1.115308874
ENSMUSG00000022598.6,238084.6453,0.1572292095,0.04874976638,3.22523001,0.001258714971,0.007611004008,Psca,1.115143374
ENSMUSG00000031373.4,15292.57979,0.1570694895,0.0314723198,4.990718527,6.02E-07,9.15E-06,Car5b,1.115019924
ENSMUSG00000029438.9,9270.136489,0.1570489973,0.0330660358,4.749556259,2.04E-06,2.74E-05,Bcl7a,1.115004086
ENSMUSG00000020910.16,1180.730931,0.1567725542,0.05324143767,2.944558994,0.003234152832,0.01678941269,Adprm,1.114790454
ENSMUSG00000031365.13,1623.394339,0.1567580769,0.04929697806,3.179871933,0.001473401528,0.008659683317,Zfp275,1.114779268
ENSMUSG00000021699.17,1245.932426,0.1567569543,0.05880792214,2.665575463,0.007685668027,0.03399729389,Pde4d,1.1147784
ENSMUSG00000014905.3,3975.935505,0.1566536885,0.04171603652,3.75523903,0.0001731761241,0.001386679844,Dnajb9,1.114698609
ENSMUSG00000068290.11,6492.435768,0.1563385283,0.04014464579,3.894380563,9.84E-05,0.0008472630806,Ddrgk1,1.114455127
ENSMUSG00000022837.13,2132.683934,0.1563288926,0.04397256276,3.555146273,0.0003777688669,0.002708194377,Iqcb1,1.114447684
ENSMUSG00000109654.1,806.8257479,0.1563204234,0.05947561235,2.628311289,0.008580995165,0.03708168217,Gm3912,1.114441141
ENSMUSG00000039759.10,2411.836375,0.1562739127,0.04616519809,3.38510218,0.0007115176288,0.004677876744,Thap3,1.114405214
ENSMUSG00000071748.2,4556.218022,0.1562482794,0.04452649335,3.50910812,0.0004496120897,0.003146801147,Gm14698,1.114385414
ENSMUSG00000050079.10,2906.829347,0.1560492735,0.04048084062,3.854892121,0.0001157806723,0.0009786453563,Rspry1,1.114231705
ENSMUSG00000041763.14,8164.593245,0.1560200364,0.03721456425,4.192445606,2.76E-05,0.000276347751,Tpp2,1.114209125
ENSMUSG00000083022.1,2811.600598,0.1559965403,0.06018378557,2.592002793,0.009541899706,0.0404572916,Rps15a-ps6,1.114190979
ENSMUSG00000031931.4,2785.653306,0.1558685261,0.04046500839,3.851933615,0.0001171887958,0.0009901719985,Ankrd49,1.114092118
ENSMUSG00000036856.4,46003.15485,0.1558648128,0.03992118087,3.904313685,9.45E-05,0.0008179494902,Wnt4,1.114089251
ENSMUSG00000041684.11,2648.857617,0.1558093571,0.03921976035,3.972725882,7.11E-05,0.0006401827921,Bivm,1.114046427
ENSMUSG00000034620.17,3118.808916,0.1557548679,0.03409191511,4.568674637,4.91E-06,5.93E-05,Tmem5,1.114004351
ENSMUSG00000083364.4,4926.703569,0.1556659791,0.05847807164,2.661954725,0.007768832716,0.03426313574,Llph-ps2,1.113935716
ENSMUSG00000006599.13,6306.876897,0.1555333295,0.02931625229,5.305361951,1.12E-07,1.99E-06,Gtf2h1,1.113833299
ENSMUSG00000051285.17,19682.45327,0.1554522186,0.04035819331,3.851813123,0.0001172464855,0.000990283906,Pcmtd1,1.113770679
ENSMUSG00000029647.15,10340.94953,0.1553840636,0.03304769941,4.701811817,2.58E-06,3.36E-05,Pan3,1.113718065
ENSMUSG00000071180.4,7766.535759,0.1553759768,0.03742804139,4.151325343,3.31E-05,0.0003237409456,Smim15,1.113711822
ENSMUSG00000032377.8,10467.74288,0.1552910817,0.03023926102,5.135412588,2.82E-07,4.59E-06,Plscr4,1.113646288
ENSMUSG00000028945.9,11744.06449,0.1552367233,0.03558983346,4.361827752,1.29E-05,0.0001415155017,Rheb,1.113604328
ENSMUSG00000005533.10,18315.69836,0.1551404257,0.02659254595,5.833981672,5.41E-09,1.27E-07,Igf1r,1.113529999
ENSMUSG00000059474.13,6568.284429,0.1551221015,0.03630119211,4.273195794,1.93E-05,0.0002013540771,Mbtd1,1.113515856
ENSMUSG00000020109.13,6614.946408,0.1550347231,0.03707203737,4.181985509,2.89E-05,0.000287439215,Dnajb12,1.113448417
ENSMUSG00000026930.15,4826.749046,0.1550197279,0.04034571981,3.842284352,0.0001218944992,0.001023335093,Gpsm1,1.113436844
ENSMUSG00000017802.14,28181.3212,0.1549169842,0.02038149995,7.600862773,2.94E-14,1.61E-12,Fam134c,1.113357551
ENSMUSG00000023959.8,6461.907495,0.1547942232,0.05939342637,2.606251779,0.009153914547,0.03907248468,Clic5,1.113262818
ENSMUSG00000042105.18,5499.061137,0.1547470465,0.03131302041,4.94193931,7.73E-07,1.15E-05,Inpp5f,1.113226415
ENSMUSG00000026623.16,3712.606391,0.1546522222,0.04351643662,3.553880653,0.0003795914302,0.00271601691,Lpgat1,1.113153248
ENSMUSG00000024242.14,15857.94943,0.1545253063,0.02544818468,6.07215439,1.26E-09,3.34E-08,Map4k3,1.113055327
ENSMUSG00000035614.10,3396.385191,0.1545112075,0.04665094219,3.312070458,0.0009260821904,0.005871951418,Fam179b,1.113044449
ENSMUSG00000059669.7,2042.510981,0.154501607,0.04562047347,3.386672589,0.0007074576231,0.004653930706,Taf1b,1.113037042
