ENSEMBLE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name,Fold_Change
ENSMUSG00000056148.8,17.33395684,0.6526934066,0.1506430401,4.332715313,1.47E-05,0.0001057870231,Rdh9,1.572100455
ENSMUSG00000090257.1,790.7071487,0.6521926045,0.08663398885,7.528137781,5.15E-14,1.26E-12,Gm4524,1.571554827
ENSMUSG00000028128.13,66992.03741,0.6509317414,0.04544694449,14.3228934,1.57E-46,1.81E-43,F3,1.570181945
ENSMUSG00000027004.3,174.8915112,0.6501306481,0.1419366515,4.580428247,4.64E-06,3.68E-05,Frzb,1.569310304
ENSMUSG00000021411.15,5503.832783,0.6500713025,0.05401566657,12.03486588,2.33E-33,4.25E-31,Pxdc1,1.569245751
ENSMUSG00000038147.13,146.0224944,0.6496410069,0.1365629871,4.75707965,1.96E-06,1.68E-05,Cd84,1.56877778
ENSMUSG00000020143.15,237.7800338,0.648235521,0.1181563264,5.486253177,4.11E-08,4.64E-07,Dock2,1.567250208
ENSMUSG00000026489.13,2100.543524,0.6479583563,0.08067738211,8.031474737,9.63E-16,2.97E-14,Coq8a,1.566949143
ENSMUSG00000100627.6,949.1697773,0.6475566013,0.0804323826,8.050943915,8.22E-16,2.57E-14,A830008E24Rik,1.566512847
ENSMUSG00000027224.14,2643.526123,0.6469365415,0.0654184991,9.889198781,4.64E-23,3.09E-21,Duoxa1,1.565839716
ENSMUSG00000047604.3,580.9370667,0.6464445629,0.08996737266,7.185322231,6.7E-13,1.44E-11,Frat2,1.565305834
ENSMUSG00000029618.13,778.115625,0.6460381305,0.1057065546,6.111618461,9.86E-10,1.43E-08,Ocm,1.564864922
ENSMUSG00000107428.1,46.30062527,0.6457101823,0.1518385226,4.252611072,2.11E-05,0.0001469909885,Gm44154,1.564509243
ENSMUSG00000071858.3,119.8324439,0.6452356064,0.1438712772,4.484811833,7.3E-06,5.58E-05,Gm94,1.563994681
ENSMUSG00000029436.9,78.66469641,0.644312828,0.1482480448,4.346180949,1.39E-05,0.0001000622347,Mmp17,1.562994637
ENSMUSG00000038301.15,1642.514726,0.6435454576,0.06627451947,9.710299867,2.73E-22,1.73E-20,Snx10,1.5621635
ENSMUSG00000054320.16,89.2371251,0.6431897696,0.1439063842,4.469501288,7.84E-06,5.95E-05,Lrrc36,1.561778405
ENSMUSG00000027460.7,93.69356612,0.6429780121,0.145824934,4.409246036,1.04E-05,7.69E-05,Angpt4,1.561549186
ENSMUSG00000109157.1,18.79757783,0.6429596626,0.1481135406,4.340991784,1.42E-05,0.0001022945043,Gm44829,1.561529325
ENSMUSG00000032599.12,7301.492959,0.6410524573,0.0467689115,13.7068073,9.24E-43,6.44E-40,Ip6k2,1.559466387
ENSMUSG00000110588.1,150.322969,0.6389921269,0.1178939736,5.420057594,5.96E-08,6.56E-07,RP23-98C9.5,1.557240884
ENSMUSG00000075033.3,206.9963172,0.6384375898,0.1157262403,5.516791943,3.45E-08,3.95E-07,Nxpe3,1.556642433
ENSMUSG00000029153.11,4696.279944,0.6371109015,0.06915271202,9.213100729,3.17E-20,1.61E-18,Ociad2,1.555211618
ENSMUSG00000055675.6,5769.366498,0.6370665307,0.07520806431,8.470721013,2.44E-17,9.26E-16,Kbtbd11,1.555163787
ENSMUSG00000020363.6,561.1918069,0.6366291577,0.1200095249,5.304821913,1.13E-07,1.2E-06,Gfpt2,1.554692389
ENSMUSG00000096929.7,932.7695215,0.6366069224,0.08126604305,7.833615351,4.74E-15,1.32E-13,A330023F24Rik,1.554668428
ENSMUSG00000019232.14,43.98169482,0.6350650462,0.1508248511,4.210612784,2.55E-05,0.0001739141115,Etnppl,1.553007768
ENSMUSG00000040181.14,4942.28909,0.6344359042,0.1414725249,4.484516727,7.31E-06,5.58E-05,Fmo1,1.552330668
ENSMUSG00000029287.14,21002.4364,0.6339958594,0.04675440191,13.56013196,6.9E-42,4.07E-39,Tgfbr3,1.551857255
ENSMUSG00000026475.7,100.881345,0.6338709034,0.1446157514,4.383138747,1.17E-05,8.58E-05,Rgs16,1.55172285
ENSMUSG00000022661.14,949.6132293,0.6337205041,0.09711112431,6.525725128,6.77E-11,1.15E-09,Cd200,1.551561093
ENSMUSG00000054052.5,231.9033749,0.6326425358,0.1095867308,5.772984843,7.79E-09,9.9E-08,Rdh19,1.550402214
